cep;cep_api;logradouro;complemento;bairro;localidade;uf;ibge;gia;ddd;siafi
01140140,01140-140,Praça Orlando Zanfelice Júnior,,Várzea da Barra Funda,São Paulo,SP,3550308,1004,11,7107
01141000,01141-000,Rua Rubens Meireles,,Várzea da Barra Funda,São Paulo,SP,3550308,1004,11,7107
01141020,01141-020,Rua Quirino dos Santos,,Várzea da Barra Funda,São Paulo,SP,3550308,1004,11,7107
01141030,01141-030,Avenida Ordem e Progresso,até 299/300,Várzea da Barra Funda,São Paulo,SP,3550308,1004,11,7107
01142000,01142-000,Avenida Presidente Castelo Branco,,Parque Industrial Tomas Edson,São Paulo,SP,3550308,1004,11,7107
01142100,01142-100,Avenida Presidente Castelo Branco,,Várzea da Barra Funda,São Paulo,SP,3550308,1004,11,7107
01142200,01142-200,Avenida Presidente Castelo Branco,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01142300,01142-300,Avenida Presidente Castelo Branco,,Ponte Pequena,São Paulo,SP,3550308,1004,11,7107
01150000,01150-000,Avenida General Olímpio da Silveira,lado par,Santa Cecília,São Paulo,SP,3550308,1004,11,7107
01150001,01150-001,Avenida General Olímpio da Silveira,lado ímpar,Santa Cecília,São Paulo,SP,3550308,1004,11,7107
01150010,01150-010,Praça Marechal Deodoro,lado par,Santa Cecília,São Paulo,SP,3550308,1004,11,7107
01150020,01150-020,Viaduto General Olímpio da Silveira,,Santa Cecília,São Paulo,SP,3550308,1004,11,7107
01151000,01151-000,Rua Brigadeiro Galvão,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01151020,01151-020,Rua Oscar Thompson,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01151030,01151-030,Rua João de Barros,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01152000,01152-000,Rua Barra Funda,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01152010,01152-010,Rua Lopes de Oliveira,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01153000,01153-000,Rua Vitorino Carmilo,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01153010,01153-010,Rua Doutor Sérgio Meira,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01153020,01153-020,Rua Sousa Lima,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01153030,01153-030,Rua Camerino,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01153040,01153-040,Rua Capistrano de Abreu,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01154000,01154-000,Rua Conselheiro Brotero,até 650 - lado par,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01154001,01154-001,Rua Conselheiro Brotero,até 649 - lado ímpar,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01154010,01154-010,Rua Lopes Chaves,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01154020,01154-020,Rua Lavradio,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01154030,01154-030,Rua Margarida,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01154050,01154-050,Rua Camarajibe,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01154060,01154-060,Rua Mário de Andrade,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01154080,01154-080,Praça Vicente Celestino,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01155020,01155-020,Rua Parintins,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01156000,01156-000,Rua Tagipuru,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01156900,01156-900,Rua Tagipuru,235,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01201000,01201-000,Rua Barão de Campinas,lado par,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01201001,01201-001,Rua Barão de Campinas,lado ímpar,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01201010,01201-010,Rua Doutor Carvalho de Mendonça,,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01201020,01201-020,Rua General Júlio Marcondes Salgado,,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01201030,01201-030,Rua Apa,,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01201040,01201-040,Rua Pirineus,,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01201060,01201-060,Rua Ana Cintra,,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01202000,01202-000,Alameda Barão de Limeira,até 672 - lado par,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01202001,01202-001,Alameda Barão de Limeira,até 671 - lado ímpar,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01202002,01202-002,Alameda Barão de Limeira,de 674 ao fim - lado par,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01202003,01202-003,Alameda Barão de Limeira,de 673 ao fim - lado ímpar,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01202010,01202-010,Rua Chácara do Carvalho,,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01202020,01202-020,Rua São Martinho,,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01202903,01202-903,Alameda Barão de Limeira,1022,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01203000,01203-000,Rua Conselheiro Nébias,até 976 - lado par,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01203001,01203-001,Rua Conselheiro Nébias,até 977 - lado ímpar,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01203002,01203-002,Rua Conselheiro Nébias,de 978 ao fim - lado par,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01203003,01203-003,Rua Conselheiro Nébias,de 979 ao fim - lado ímpar,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01203902,01203-902,Rua Conselheiro Nébias,1131,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01203905,01203-905,Rua Conselheiro Nébias,14,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01204000,01204-000,Rua Guaianases,até 520 - lado par,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01204001,01204-001,Rua Guaianases,até 519 - lado ímpar,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01204002,01204-002,Rua Guaianases,de 522 ao fim - lado par,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
01204003,01204-003,Rua Guaianases,de 521 ao fim - lado ímpar,Campos Elíseos,São Paulo,SP,3550308,1004,11,7107
